id_dataset	code_secteur	code_site	date_visite	Annee	Mois	Jour	observateurs	condition_prospection	genre_espece	code_espece	techn_observation	statut_observation	nb_ep_tot	nb_ep_w	nb_ep_dnf	nb_ep_df
85	J25	J25-044	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	2	0	2	0
85	J25	J25-060	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	FR5300006	N06-042	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-031	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-017	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	0	0	0	0
85	J25	J25-015	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-004	31/05/2023	2023	5	31	BTS_GPN_Suscinio	bon	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	5	0	1	4
85	J25	J25-046	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-048	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	2	0	2	0
85	J25	J25-011	23/05/2023	2023	5	23	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	2	0	0	2
85	J25	J25-058	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-022	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-033	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-018	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	0	0	0	0
85	FR5300006	N06-001	31/05/2023	2023	5	31	BTS_GPN_Suscinio	bon	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-005	31/05/2023	2023	5	31	BTS_GPN_Suscinio	bon	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-013	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	1	0	1	0
85	J25	J25-012	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-037	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	3	0	0	3
85	J25	J25-007	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	2	0	1	1
85	J25	J25-051	31/05/2023	2023	5	31	BTS_GPN_Suscinio	NA	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	0	0	0	0
85	J25	J25-027	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-053	31/05/2023	2023	5	31	BTS_GPN_Suscinio	NA	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	2	0	1	1
85	J25	J25-052	31/05/2023	2023	5	31	BTS_GPN_Suscinio	NA	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	0	0	0	0
85	J25	J25-002	31/05/2023	2023	5	31	BTS_GPN_Suscinio	bon	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-045	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	0	1
85	J25	J25-003	31/05/2023	2023	5	31	BTS_GPN_Suscinio	bon	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	1	0	0
85	J25	J25-043	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	2	1	0	1
85	J25	J25-038	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Empreintes_et_feces	1	3	1	1	1
85	J25	J25-034	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	4	2	2	0
